userName,at,score,content,reviewId
Cindy Arunita Sari,2021-09-28 14:12:39,5,thanks i lov you,688350fc-63ae-484e-9ecd-20c090b5c7f8
Made Gaming,2021-09-28 08:41:19,5,good,37c37ea0-67a1-4bc9-a998-437a0e8830e0
Hendri WiKiZa,2021-09-27 17:11:53,5,nice application,82df3ffd-636d-4351-8ac1-64b978abb58a
Diah Elza Indayani,2021-09-27 08:02:22,5,membantu banget,c9e1cb1f-b462-456f-b31e-13d2b07a3ace
lingga wathon24,2021-09-27 04:26:38,5,apk keren,b44ccdf1-401b-4dca-acc7-1c0efc77862d
O d y s s e i a,2021-09-27 03:38:37,5,"bener bener membantu bgt, coba free trial segitu jg sangat bermanfaat",4f8973c1-69a4-4b97-b648-c32123ab8488
دفاع مصطفی,2021-09-27 03:20:06,5,bagus,7aacea13-5437-4951-a184-b9f0edfd7f06
Ahmad Sahrija,2021-09-26 13:09:18,5,Thank you very much for making this app,7a9cefb3-ec47-44aa-a3c9-1f115f2580e4
Aurel bela Rahayu,2021-09-26 10:08:49,5,sngatt membantuuu❤,c68bae56-e769-45db-89d7-fd44ac8e42ce
Riska Matdoan,2021-09-26 06:45:44,5,wah aplikasinya membantu sekali🥰,591e3799-d49d-4d45-90a0-36121172c31e
QoffeYah,2021-09-26 01:56:58,5,good app,1ad2ccb7-ce86-4235-a208-8d0049dbd943
Ilham Sakti Aji,2021-09-25 06:56:49,5,Nice,894e8ca4-e03c-4f78-b92f-fa5967c55338
Iklimah,2021-09-24 15:58:28,5,bagus banget😁,7dc6dedf-021b-4952-b43f-595b68c866e8
home channel,2021-09-24 02:03:38,5,OMG that's cool,670924b0-4164-4a45-8c41-31c0b8253468
Melda Maylinda,2021-09-23 13:19:31,5,Sumpah nih apk bagus banget yaampun,287b8e3b-b2aa-4b0e-bb1f-e74740acc99e
Samuel Samuel,2021-09-23 03:47:40,5,"Aplikasi ini sangat bagussss sssssss juga jangan, menjelek menjelaskan padaal ini aplikasi nya bagusssss 👍👍👍👍👍👍",145b7313-b2a5-4d78-8c13-88cb7964323c
mato has,2021-09-23 01:03:11,5,"keren,bisa koreksi per huruf disertai contoh yg akurat...mantappp",87783ae4-8cf5-45ba-afad-1ef01cd01102
Hannah R.A.B,2021-09-22 16:11:34,4,bagus..tapi biaya langganan nya bisa lebih murah..biar memudahkan klo bisa 25.000 sebulan..baru saya kasih bintang 5,bb1bf863-33c6-4e10-b13e-e1863e4b9956
Mochtar Juli,2021-09-22 15:18:57,5,"ok, latihan B inggris elsa memuaskan bagi kalian yang mau belajar dengan mahir.",634717a6-7527-4726-92d0-8ebe140bbfcc
rahmat wijaya,2021-09-22 13:26:45,5,belajar bahasa jauh lebih mudah disini,98f21887-69d9-4588-ab88-5ed5d84385c3
syarinaputrri,2021-09-22 00:29:29,5,🤩,6a4f0dc2-b4b0-4792-b85e-3dbf8ce30b63
Sri Ayu Lestari,2021-09-21 15:57:38,5,Sangat bagus,c7eea11f-e175-4908-bec5-6fed9536a189
arman baido1979,2021-09-21 07:07:47,5,sangat membantu pronantiation,c0c3dae3-ef28-4d15-9e37-ea1dae5a460c
Aditiya Ray Pranata,2021-09-20 14:15:26,5,"sangat membantu, dan sangat mudah menggunakan aplikasi ini",64550cf8-4a54-434c-a19f-51af035f7be8
Yopan purba,2021-09-20 08:53:59,5,mntab,81c7a4f1-37ba-45b8-b03e-54e9d11bab64
Vitri Azari,2021-09-19 12:43:39,5,Bagus,3f7c5baa-2524-4443-bbae-3887abac5b31
Umi Ikram,2021-09-19 09:36:10,4,good,56b13615-338b-4537-8864-ea0203b58b7c
Luh Dian,2021-09-19 08:24:22,5,Good,d362c8bb-d9c5-4b91-b1a5-ec010799bcc6
Mobile Ejs,2021-09-18 03:47:07,5,nice,479b9546-eb00-4751-9d4a-93861063b391
Ernesto Godinho,2021-09-17 13:33:52,5,gooood,d9d81df0-06a9-44b0-a1cb-d9424d2c4343
Reza Revan,2021-09-17 05:30:26,5,mantap,cdc69423-de27-4d51-9de6-51cb9fcc7b0d
Revanza Raflis,2021-09-17 04:29:39,5,ini bagus banget buat bahasa Inggris,1f2ebf0c-9617-450d-ad2f-f8f72cde7526
Kartika Nurul,2021-09-16 11:29:22,5,good,17ad5c43-a1cc-49f3-8ce5-5169e22b9754
Jujur Baik,2021-09-16 07:39:28,5,Anj,02dfc621-15fb-4a3f-86db-2cb99f581adc
Aufa Ghufrans Nara,2021-09-15 09:32:07,5,sangat bagus agar bisa fasih berbahasa inggris dengan benar baik dgn pengucapannya,96a8a9da-bf2f-43a3-8bb8-c9e2a2e157d9
Irnawati Irna,2021-09-15 06:12:34,5,aplikasikan bagus banget🥰🥰sangat membantu ✌️,295adbe8-53cb-4c9e-b5d0-4faa015dc370
Anisa Anisa,2021-09-14 22:49:28,3,"aplikasinya bagus banget,mana banyak banget pelajaran nyaa,tapi sarannya sihhh masa percobaan nya jangan cumn 7 hari,tapi klo bisa lebihin lagi,hhee",cf62e113-f2b6-4b1f-bdae-f03b516b2f9f
Mento Metan,2021-09-14 14:33:04,5,sangat luar biasa,03356c4b-7f5f-4ebb-a747-13bd39ad0b9c
Health Education,2021-09-14 07:54:06,4,nice,2a6ede1e-063e-4585-be04-bcbd0ac5dfaf
Rahel Napitupulu,2021-09-14 02:10:05,5,good,033ff300-fd0f-4a6a-b7da-dc0eb8800de4
Yoyo Sujarwoyo,2021-09-13 16:14:40,5,Yaw. Mudahan konsisten dalam belajar,b202b642-dd3a-49d8-a6ff-2f307cdc6954
Nopi Laia,2021-09-13 16:08:04,5,sangat membantu,07ffd58d-e0f7-42ed-9bb0-7c1bcd16d9ec
Wadarlia Abubakar,2021-09-13 08:28:47,5,applikasi this good,572fdb94-f256-4e4b-995f-c36eabcdaf72
Aulia Firmansyah,2021-09-13 03:45:54,5,very good for practice,a80c163d-1d2c-49dc-9cee-afe45f309f15
tya,2021-09-12 07:04:47,5,i love it,2d79677a-53ff-48d5-ae9b-9d0f6f7da989
dito edric,2021-09-11 14:05:49,5,sangat membantu untuk speak belajar bahasa inggris,84bc8591-e4ef-4568-8ad5-24048f140ef9
Ifni Amanah Fitri,2021-09-11 12:48:32,5,baguss bangettt,39bffaeb-64a9-4a36-b8f3-5a42b9c60f25
NOVA,2021-09-11 03:46:07,4,"aplikasi nya bagus, cukup membantu. sayangnya aplikasi ini berbayar sehingga tidak cocok untuk saya si kaum penikmat gratisan:)",c5745dd7-3d1c-49b7-a15d-bbc76615830a
Angga Krm,2021-09-10 15:46:06,5,kereen,59325c44-1ca4-42c1-85ca-5fc1f4566b9f
Agus Supriyanto,2021-09-10 15:45:38,5,Mantap,c728a13c-9e6c-4551-9fff-e7c903737830
Tobias Bevan Pramudito,2021-09-10 03:53:38,5,Terima kasih Eno Bening,a0a73a91-27d4-4e97-9f00-8a71caa52cb5
ALIF Gaming,2021-09-09 21:53:14,5,Aplikasi nya bagus,e595ed8a-b2e3-495c-b1e2-83e82829002b
Esty anggun Chairunnisa,2021-09-09 07:58:42,5,membantu,33b7dad7-5a2c-4def-9902-b6f97a1ecab1
Rini Wulandari,2021-09-09 07:21:13,4,snagat membantu,2b961214-2e12-4568-b3f0-62946732f9ec
Fitriyani Dewi,2021-09-09 06:06:56,4,mantull,c8dd1db7-6fee-483d-860e-9c01d0cf370c
V.rafly Valencia,2021-09-09 04:47:23,5,mantap aplikasinya membantu,2477ad02-86b9-47f9-ab7e-1f5fb4836db2
Ukhty Defi,2021-09-09 01:24:15,5,aplikasinya sangat mendukung untuk melatoh pronunciation,dbe5d335-c02f-4094-b3f7-a9a25646bbe0
Iwar Sah,2021-09-08 18:23:30,5,sip mantap,64c83f0e-526b-4555-ac9f-6a57a8d7ff18
Ulfia Rahmannisa,2021-09-08 14:07:14,5,keren abisss tapi sayangnya berbayar:(( saya belum punya uang buat berlangganan premium,7d10f910-a4b4-4bf1-8bdd-c3f139b66ce3
Putri Chandrika,2021-09-08 06:27:02,5,sangat membantu untuk memahami perbedaan setiap kata dan membantu cara membaca bhs Inggris yang benar. Terimakasih Elsa Speak❤❤,22f95ec8-f73b-4738-94c1-9dc1c450874f
Arifin E. S,2021-09-08 04:35:36,4,please for developer. upgrade free feature for free 👌🤭,d4004533-83fe-40b7-a9a9-2b0c78f27ed4
febry renaldi,2021-09-08 01:36:51,5,Bagussssssssssssssss banget buat ngelatih speaking,acb5f7c5-910e-4599-9410-adfa209cc0c6
cna23smg,2021-09-07 18:28:00,5,nice apps... thanka,5c7474cf-c2ab-460d-9569-e9c543f3abc8
Rahma Daeng,2021-09-07 11:16:55,5,that's great,d5b3b978-1734-46ed-b881-a04d98e9638d
*Maria Manik*,2021-09-07 11:12:18,5,👍👍🙏🙏👍👍🙏🙏🙏👍👍🙏🙏👍,974de3a2-1748-4271-978c-453878fe6770
Nazhira Nurina,2021-09-07 04:22:13,4,it's really good for beginner,8f0124af-8ecc-4649-8b6c-396c9c3f2afe
Aprika prika,2021-09-07 03:18:38,5,sangat membantu,6e21ecf8-953f-489a-8d96-4539bfdc60f3
Sarah Lee,2021-09-06 12:26:55,5,keren sih,0c93fb37-93f1-493a-8a12-6602104533c0
muhammad hamzah,2021-09-06 11:23:41,5,Keren,c456b0f2-6e97-4397-9841-6de698cfc2e4
zy fiira,2021-09-06 09:12:57,5,semoga bahasa inggrisku makin fasih,60ee7a2d-433d-4a78-9103-70427acd645f
Ceril Palem,2021-09-06 01:22:25,5,App nya bagus Dan Sangat membantu bagi yg pemula,a57eb300-fdde-444e-bd65-94c2273388b0
Macan Dantong,2021-09-05 03:02:49,5,"wooow...wonderful this apk,thank you",e9a72ed2-a974-4e30-a389-3073f40a10e8
Muhammad Farid,2021-09-04 14:24:56,5,mantaaaaaaaaaappppppp...!!!,52a2a783-3499-4994-9c85-74c69e9a7cb1
Raudatul jannah,2021-09-03 22:46:06,5,"demi apahh,, aplikasinya bagussssssssssssss bngt",2cbc0778-0a13-4053-aed7-b5676f9090c6
bima 020,2021-09-03 13:08:06,5,🇲🇨,3863e224-322c-46e2-84d3-c94e3a9433f4
Florindo Ameme,2021-09-03 05:44:57,5,it's amazing,4aa647ae-9520-44bb-8941-99ed11f937c8
Teguh Young,2021-09-02 08:15:38,5,Okeeeee,3a9394a6-77c1-44ae-845e-bca53055338f
Zonk Tv,2021-09-02 08:11:42,4,"aplikasinya bukan pengenalan kata,,,, lebih ke belajar cara ngomong Inggris yg benar, jadi pertimbangin lagi kalo mau download ini",d0dfaf7b-7820-4fc6-b2dd-871e6ed82e1a
Novita Indah Purnama,2021-09-02 05:24:22,5,"aplikasi terkeren yg pernah adaa, wajib download guys🤩🤩🤩",c81a4c5d-a27f-4378-aae2-f4e705203263
Indri Antini,2021-09-02 03:20:18,4,sangat rekomendasi karena aplikasi bisa mengoreksi cara anda ngomong bahasa Inggris yang disajikan dalam bentuk beberapa kata,a2db8811-901b-4455-8a53-0bf3717cb435
Cincin Nadia,2021-09-01 23:03:21,4,"sangat membantu, terimakasih Elsa",08f728ab-7f75-40b8-a4c8-36e4c5122921
Kamil Faisal,2021-09-01 09:09:14,5,Very good,8ccf2c1f-1adc-43e4-b9e5-691b772e8bc1
PRIMA LESTARI,2021-09-01 04:01:11,4,cool,3f628242-e3dc-4b6a-8419-64351358479c
Adi Muhamad,2021-09-01 03:28:33,5,good,83c03ad8-8466-4895-9a3f-beb13b2439db
Gianie Chung,2021-08-31 16:22:50,5,jadi ngerti dimana yg slaah kalau ada pengucapan yg slahhhh ^_^,3c02a5ea-68c2-447b-90a4-7496f451e7fb
ade soares,2021-08-31 16:07:00,5,sangat bagus,66b3dcf1-7867-4a2a-8f1b-5dc80f34b8b7
Enjang Prasetiyo,2021-08-31 11:15:29,5,nice,dd80395e-ae44-4b69-bf89-bc1adc631bb1
kristianita kaisiri,2021-08-31 11:11:24,5,"saya sangat berterima kasih untuk apa Elsa ini kerena dgn bnyk latihan,saya sudah mulai bisa speak English. thank you very much",28023855-0af1-43a5-87e9-afd19ed12651
Ridho Prasetyo,2021-08-31 06:43:40,5,excellent,e95872c1-ca03-4c61-a09c-61b776967663
Bayu Ira Nugraha,2021-08-31 06:08:41,5,wow,8ef008db-014a-430f-b455-46f9d5d651cf
Dicky Firmansyah,2021-08-31 05:14:15,5,Bagus dalam percobaan pertama interface yang menarik serta program harian yang membuat memicu semangat untuk mengikutinya,5bb34182-643f-4fda-b1d8-9ceb7699a58f
ZILDAN ._.,2021-08-31 05:13:38,5,Mantap bang Eno,eb93201a-4c13-4692-a4f9-066cee1f61cc
Akmal Desmarah,2021-08-31 04:49:08,4,Buat nambah skill bahasa inggris,dcb7b857-4028-49de-97ec-975c782fa54e
Jaya Sempurna,2021-08-31 03:39:22,5,mantap,62b654fc-4aad-4806-90c8-6cb34bdadd28
Siti Nurdini,2021-08-31 02:59:06,5,keren bangett,5f1fd522-0d6b-49be-9bf6-6f9f93063859
Ikhsan Amin Baso,2021-08-30 23:11:07,5,very good,30958c70-9ca3-490a-a6aa-7a466134364f
Liandra moch Akrom,2021-08-30 15:04:47,5,sangat membantu dalam mengejaan,75721309-e1b9-4499-b8ab-d3675ccaf3ef
Dedi Irawan MP40,2021-08-30 14:37:27,5,mantap,4cd696f5-81ee-4be5-8b4a-0fad43bf4f17
bening nirwasita,2021-08-30 13:45:22,5,Mudah untuk dipelajari,6fd6ca6a-d990-4f5b-a995-bdfeece613d4
Christine Angelica,2021-08-30 13:06:45,4,Sejauh ini aku dituntun dengan baik.. Harap² bisa membantuku dalam mempelajari B.Inggris selama beberapa bulan kedepan👍🏼,3c4f0469-6f26-4efe-9d2b-7193d5039b8b
Raka Jihad,2021-08-30 12:07:10,5,mantapp,b627d219-875a-4de4-8c10-96d511a6a693
Yanti Otavia,2021-08-30 09:02:33,5,saya sangay senang walau susah bicara nya,17a0b825-5deb-4863-a585-1e537a3a1a43
Nur Achmadi Yusuf,2021-08-30 08:49:39,5,Terima kasih Bang Eno Bening sudah merekomendasikan ini.,aa605609-6fa4-4de9-b92d-0c568373f87f
Muhammad Surya Abdillah,2021-08-30 08:02:43,5,download ini setelah lihat video eno bening haha,64baad11-6b6e-4be9-9a55-1cf941a9ba18
Akhmad Dairoby,2021-08-30 06:55:20,5,bagus banget aplikasi nya,20609da2-291b-4c1f-9ea3-3a5fb2da80b1
Faiz ary ibrahim,2021-08-30 03:35:45,5,"aplikasi ini sangat membantu saya dalam berlatih berbicara salah bahasa Inggris, dan juga saya jd lebih semangat lg untuk belajar",9aa1ea7a-5309-4d07-9add-8b9c4d269a44
Wahyu Ramadhan,2021-08-29 23:47:30,5,saya sangat merekomendasikan aplikasi ini untuk kalian yang ingin belajar bahasa Inggris,a0764bd5-b2e2-42e3-a4e1-c04ddca573b0
m.afiiful ikhwan,2021-08-29 21:54:45,5,mantap hahahah hayyuuu,7cd1a991-dc5c-4e81-aaaf-53c8ddca533e
Ryu Zaki,2021-08-29 18:17:32,5,Saya datang dari Vidio eno bening,22f95cb2-ded4-4b46-ad61-93f6bb946b76
NeFF-,2021-08-29 16:24:13,5,good application,d2ec2a25-4f05-4602-9d0d-a9097f8d1e5b
Budi Ardiyanto,2021-08-29 15:25:37,5,sangat membantu sekali,c113aa44-e1cf-4634-b667-a328686a746f
Kusuma Aditya Colin,2021-08-29 15:00:50,5,sangat membantu,6788073e-06f0-45e8-a9b7-2ad2761b35f0
Rio hidayat,2021-08-29 13:57:22,5,aku kesini karna eno bening,e92c0ea8-a142-4eea-911f-c65a3a8473fd
crhisttt,2021-08-29 13:25:28,5,gara gara eno ajg,8af38123-3ba7-4e24-a0e1-6e177891267d
exca,2021-08-29 13:24:33,5,sangat super membantu saya,10e10105-69f1-4031-8df1-aedd802bd9c0
Si Nobita,2021-08-29 13:12:51,5,"nice app,",57d22e5b-34a3-462e-af9b-8a7aa94e742c
Zaratras,2021-08-29 12:41:35,5,Kemungkinan nantinya akan sangat membantu saya untuk memperlancar English Speaking saya.,f7218186-1a53-4156-b75d-b25a898222c1
Linda Telaumbanua,2021-08-29 09:20:36,5,Sangat memuaskan dan membantu,a7a6e166-7336-4136-9866-eb8d3568ae73
Kiyotaka Ayanokoji,2021-08-29 03:08:09,5,nice,7ba25f1b-862c-4751-9b1b-185631cb94a0
Susilawati sila,2021-08-28 23:56:52,5,seneng banget ketemu aplikasi ini... detail sekali koreksi kesalahan kitaa.. makasih 1% YouTube channel.. haha bahkan kayanya aplikasi ini lebih friendly dari pada guru les,71f95b6b-b3f4-4819-8c14-11f588f177c0
Cheppy Rinalzi,2021-08-28 22:11:36,1,Very long to connect must having very good connection...and the Price too expensive ....maximum 25 K rupiah per month or around 75 K rupiah.if takeing per year better and will help.many user,0011c64c-8ef7-4e01-bdd3-efcb70b641fa
Haykal Falen,2021-08-28 19:23:32,5,❤️,161c040a-76e3-49bb-af29-7a2f5e8c7a7e
Shinta Raudita,2021-08-28 16:00:19,5,Good,5582343c-b50c-4f62-a4f0-a28d70995b11
Yohanes Dahur,2021-08-28 05:31:14,4,excellent,f46ddfc7-a743-413e-8106-b8b529e2aa20
Fitria Nur Fauziah,2021-08-28 03:52:40,5,bagus sekalai aplikasi Elsa speak ini... bagus banget mudah sekali untuk dipahami. pokok l like,595908de-b6a4-4ad3-af2f-a9d2997dbdb7
Nat Black,2021-08-28 03:06:41,5,the best😍😍,89fc5e5a-6663-418d-abd1-dac4528e01b3
Nur Aslimah,2021-08-27 15:05:51,5,apps ini kereennnn,2a3098ac-7d9a-4d98-93b4-861afa164058
Zia Aulia,2021-08-27 02:54:15,5,cool,fe1b5eba-cc9d-4e09-b162-e95659cb49b2
arief wicaksonno,2021-08-27 02:22:10,5,good app,162a7aff-d13e-468a-a199-4ce7387d888b
InMydream,2021-08-27 01:40:05,5,big thanks,71482043-6bd1-45e1-ab76-a5cb2e92bb5d
Siti Nur Rohmah IJ,2021-08-26 23:06:24,5,bagus sekali untuk belajar bahasa Inggris,bcd36b58-61e8-4368-a5f4-c3c74430a6b9
Daffa Arif Nugroho,2021-08-26 14:04:26,5,very helpful for others,67fffa26-83c2-4c18-8c61-79d100b46dc1
Sayyhanaya,2021-08-26 05:03:53,5,"keren, bagus",d30f9535-0191-4571-8677-e32e921479b7
M Zhilalul Haq,2021-08-25 15:16:50,5,nice,fd5395ab-274f-4b89-9ef9-8567d103a3dc
heyxnuril,2021-08-25 14:58:31,5,menarik,61a53ec0-3ae8-4b05-a275-14e19bcf0da4
Fika,2021-08-25 14:46:53,5,very nice,3584119a-217e-423e-b61d-c4a2110d2a3c
Muhammad Fadli,2021-08-25 13:02:03,5,Bagus,5c4947f3-f25d-407e-97fc-1447057271b1
Hazid Nurdana,2021-08-25 11:37:43,5,bagus buat latihan speaking,01e75a55-4aab-44c4-aac6-8c1e5e10a611
Choose Me,2021-08-25 04:37:21,5,bagus banget yang mau niat belajar bahasa Inggris kalian wajib coba !!!!!!!!!!!!,c5dc23e2-fc21-4d83-9c3d-db1903a2d73e
Ginanjar Rahadian,2021-08-24 14:43:42,5,mantul,1ba71cb7-a258-4760-bf8c-123f3a643bc8
Marnianti F Bees,2021-08-24 13:29:32,5,sangat bagus,e96f1659-7ea8-4d97-be7a-e723128e455c
Mayang Nurma,2021-08-24 13:07:42,5,excellent,afaf95ea-66e6-46f1-ab56-fac0ebc21bdf
Steven Wijaya,2021-08-24 11:37:37,5,"I think it's so usefull for you want to learn English,come on guys,do you wanna can english coversation?Now time to you get up",8090036b-b70f-40e5-9c5a-1b93b871def4
21-0167 Rayhan Kaisar Pradana,2021-08-24 09:27:52,5,aplikasi yg sangat cocok untuk pemula belajar bahasa Inggris,ca0fdb04-e157-4b60-b420-c174732caa57
Lamaistrow,2021-08-24 03:41:23,5,super!,0a343370-d2b7-4394-83df-c570f2b25b8d
Juanda Azhari,2021-08-24 02:47:08,4,good aps for you who wants to learn English,883d4ead-45df-4cbf-993b-29f42a0a732f
kartika widyasari,2021-08-24 02:28:00,5,sangat membantu bagi yang kesulitan dalam pengucapan berbahasa inggris,dae7a7d9-58b6-4cec-8c01-d73b0300b45f
adiksehun,2021-08-24 00:34:13,5,this application is very satisfying,4fea556c-ebb7-4ecf-b0be-12a271b3f79e
Dewi Haryati,2021-08-23 18:33:01,5,sangat mudah dan membantu saya mengucapkan kata-kata pronunciation yg baik dan benar,61ddfd52-1b9f-403b-b715-402f79c3106a
Satria Risky,2021-08-23 14:33:21,5,Aplikasi ini sangat bermanfaat bagi kalian yg minder karena gak jago bahasa Inggris karena di aplikasi ini kita dapat tahu kosa kata yg benar dan salah pokoknya harus donwload lah biar kalian percaya diri dan tidak minder dalam pelajaran bahasa Inggris goodluck ya sobat 👌👍,32aab8e5-c425-4c75-846d-3e86b27013b3
salwa binaa,2021-08-23 07:48:15,5,excellent!,0dfc3f8e-7393-4e93-b005-b58c13c66efe
Hamba allah,2021-08-23 03:45:40,5,sangat membantu skali bagi kita yang masih latah2 dalam berbahasa inggris,2735c179-3c90-4b6e-9bf4-82d2ae99b33a
yusuf ferdiansyah,2021-08-22 14:22:03,5,tempat belajar yang seru dan bagus,a55413d2-4675-4b37-be20-3b7e335f2db7
Aisyah Al Humairah,2021-08-22 12:51:48,5,"apk ini bagus banget untuk yang mau belajar bahasa Inggris,,, tapi di usahakan di hapus premium nya ,, di perbanyak untuk yang non premium...",d6a90822-634a-4a6f-8ea7-5e19c63b6424
MR. BOTAK,2021-08-22 08:45:21,5,MANTAP,6256fc90-f005-4414-b6a7-f4cb44c584e0
Gue Mizan,2021-08-22 06:20:25,5,good to know this app,d7b7662f-c028-44f1-b61d-bd1b68b66c27
Anime Cartoon,2021-08-22 04:19:34,3,lumayan membantu,7d706e0e-697a-4e7f-ae78-d48fe1de5beb
progentri rus,2021-08-22 01:35:52,5,krenn bangetttttt,bfb52440-cf2d-4d51-92b3-1e2a36eeca21
feliany elbi,2021-08-21 16:29:37,5,apk nya sangat membantu,1b61a545-b964-4cfb-beda-c8e969a75a8e
Anaska Kp,2021-08-21 14:12:11,5,nicee,dd9ebd72-3a77-413f-ad20-3249b8e55798
Nazwa Septiyani Ruhaendi,2021-08-21 10:25:45,5,suka bngt,57a79efd-8b20-40be-bc63-cc0dd48782bc
Anton Mulyono,2021-08-21 07:15:15,5,sangat membantu untuk belajar bahasa inggris,33e342ce-9248-441b-927c-c0cafbd8209a
Zeus Gamming43,2021-08-21 03:19:22,5,bagus bgt sumpah,84560a16-af61-4b11-88f1-42918e929ed1
Iyang Andrian,2021-08-21 02:57:36,5,good app,af8b76e7-06df-4b5c-a126-230b03c8d669
Sweet Lulu,2021-08-20 17:41:22,5,bagusssssss banget 💖😗,6826025c-98a7-4c51-80cc-d851928a9b1d
restu mumpuni,2021-08-20 17:19:19,4,ok,8b05688b-f520-453b-8bb0-941267428c00
ade saputra,2021-08-20 16:57:22,5,nice,20901f5d-1ff2-4f1b-ab4d-ce869cc82a67
Lita Batara,2021-08-20 16:36:56,5,Good app,9bad1dd0-25ca-4a80-9e5f-2a4dbd2281fb
Adelia Sekar,2021-08-20 15:47:23,5,sangat membantu,cd6319ac-4f04-4fb6-8376-3b166c57eda3
Vander Taegernan,2021-08-20 11:47:20,5,Aplikasi ini sangat bagus dan sudah membantu saya dalam pengucapan bahasa Inggris,cba10f1b-ee7c-47d0-b15d-202feab3bbda
Fajar Ulin Nuha,2021-08-20 05:29:16,5,luar biasa,1fda2f2c-7de7-494e-bd5a-da8145bff95a
richard ngangi,2021-08-20 03:34:39,4,good elsa,6c2484e8-2b7f-47af-9c75-32ba4659aef7
Nilna Fauziyah,2021-08-19 14:18:37,5,keren. sangat detail memberi penjelasan.,80c793db-5bae-4e5f-b77f-721fc5861ffc
Dae Nambo,2021-08-19 13:02:12,5,keren,445a2e0a-33d8-4315-a8dc-6b378ef7066e
putri alvia ridayanti,2021-08-19 06:50:49,4,saya suka aplikasi ini :),f0e079af-ca74-49fe-a1e1-14e91dc01e77
Adi Kurniawan,2021-08-19 06:13:52,5,elsa speak sangat bagus untuk inprove bahasa inggris anda untuk menjadi lebih baik. saya sangat suka aplikasi ini,c237bed5-f6f1-4093-9449-2b4fffd0c5b5
Depi Ayu,2021-08-19 05:15:24,5,baikkk,cee9adb4-9bde-400f-901d-900fe5df5258
Muhammad Bima Wibowo,2021-08-19 04:51:48,5,cool application,99a35a20-3150-400c-bc0f-f8d7344b24a7
Andi mustika,2021-08-19 03:53:22,5,niceeee,712b1009-6c71-4697-aa1a-68ce345d07ac
Yuyunk rahman,2021-08-19 03:30:35,5,"rekomendasi banget buat teman2 yang ingin belajar speaking, apk-nya bagus banget.",1ea75bdd-ce22-4ddd-aa35-3018d435d099
Lintang Lintang,2021-08-19 01:28:43,5,mantepp polll,fbd37d1c-0696-4427-8db3-158db7dbe1f9
Chseanatalia baechan,2021-08-19 00:42:16,5,bagus,c82d226b-f786-4924-9410-165968766fc6
vitalina guterres,2021-08-18 13:27:57,5,I like this App it help to learn English better,797a11b0-6745-4fe5-810e-423d93156b25
Cala Cali,2021-08-18 13:20:28,5,mantap,a472e39b-346e-41c2-ba88-c1215f0913a9
Wildan Hidayat,2021-08-18 12:42:08,5,aplikasinya bagus buat yang ingin lincah bicara bahasa Inggris pokoknya yang mau lihat aja pokoknya ini bermanfaat buat yang ingin lincah bahasa Inggris silahkan download aplikasi word it lo buat kalian para pelajar download sekarang,5a0d8340-013e-42ce-967c-3dc73d7fb853
abdoyle laptev,2021-08-18 09:08:18,5,fascinating,64b17a1e-a855-4be5-a9db-741fee0118f5
Muhammad Ihsan Rubi,2021-08-18 04:09:49,3,"bagus,ada kekurangan sedikit di bagian speakingnya.karena saya sudah membacanya dengan benar tetapi malah mengulanginya lagi.tingkatkan lagi ya,elsa atas aplikasinya.selebihnya saya baru mencoba.terimakasih elsa",64da9431-f467-4d81-b932-995d5192989b
Linda Naufal,2021-08-18 00:09:11,5,bagusss,660a97b4-7362-4e4a-81fa-1b167dbc90af
Muhammad Haikal Dzaky,2021-08-17 14:18:27,5,nice,84aa60ad-9cea-438a-b62f-a181a4ad4c0d
Ronauli Siregar,2021-08-17 12:58:02,5,bagus bangettt,ff068fc7-f92e-49b3-9e6d-08e6bd333f58
Kevin Lumowa,2021-08-17 11:42:01,5,mantap,444da11a-955d-467a-bd3f-b6ef16d93ca2
liber tarian,2021-08-17 10:40:06,5,seneng dech belajar di elsa,f685d3ed-6197-443d-bbac-f0036983cefb
Ros Diana,2021-08-17 07:33:00,4,excellent,e31a08d5-e2ed-48d1-9cee-38bbba452786
Evalina Sihombing,2021-08-17 07:09:49,5,keren benget apknya,3f80b6af-8d11-4da1-ae14-6035d93b12c6
Afiv Maulanaa,2021-08-17 00:32:16,5,mantap euy.download aj Jan ragu,da0008cd-d0ea-4f65-b513-d4f1a928289c
Fioka Roytama,2021-08-16 23:40:40,4,Ini sangat bagus untuk melatih ponounciation. Thanks for build this app,9227e1c6-d650-4459-a0d4-22a408878038
Kadek Budi,2021-08-16 23:39:11,5,baguss,7fa8da8d-8177-4eae-a61e-084df7a5c36d
Amril Jadid,2021-08-16 10:40:20,5,ini sangat membantu,22b5247c-f0e9-4993-aef8-99d3d0d748ae
anya auranisa,2021-08-16 04:34:18,5,ini sangat bagus!,84cc90a9-3a8f-46d1-b029-3a4637cd32e0
Faldhi Nazzal,2021-08-15 23:59:36,4,nice apps,b8ea5a07-9e58-4e6d-97a6-973775f21ba4
Armand Hammer,2021-08-15 17:07:42,1,mntap,5583cbe9-a8a5-4eb6-b891-13eb71c6c5b8
byka Azka,2021-08-15 14:53:23,4,alhamdulillah bagus semoga cepet bisa😍,bc15aa69-c871-4e46-8cba-8a79156e4f6d
winda wilar,2021-08-15 14:50:10,5,Great,84feae2d-358a-426d-bc77-122e006a8bfd
